VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2015-11-23 00:54:20,2015-11-23 00:56:49,1,.60,-73.984107971191406,40.754665374755859,1,N,-73.975257873535156,40.754558563232422,2,4,0.5,0.5,0,0,0.3,5.3
1,2015-11-23 00:54:20,2015-11-23 01:14:14,1,7.20,-73.982414245605469,40.744979858398437,1,N,-73.959663391113281,40.673870086669922,1,22.5,0.5,0.5,4.75,0,0.3,28.55
2,2015-11-23 00:54:20,2015-11-23 01:10:33,2,8.27,-73.975151062011719,40.686630249023438,1,N,-73.884979248046875,40.743278503417969,1,24.5,0.5,0.5,2,0,0.3,27.8
1,2015-11-23 00:54:21,2015-11-23 01:24:51,1,18.90,-73.789779663085938,40.646800994873047,2,Y,-73.95361328125,40.767055511474609,1,52,0,0.5,11.65,5.54,0.3,69.99
1,2015-11-23 00:54:21,2015-11-23 00:59:43,2,.60,-73.993278503417969,40.762866973876953,1,N,-73.990928649902344,40.764320373535156,1,5.5,0.5,0.5,5,0,0.3,11.8
1,2015-11-23 00:54:21,2015-11-23 01:01:18,1,1.40,-73.9853515625,40.731937408447266,1,N,-73.986305236816406,40.745899200439453,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2015-11-23 00:54:21,2015-11-23 01:00:28,2,1.87,-73.9874267578125,40.742046356201172,1,N,-73.980003356933594,40.761703491210938,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2015-11-23 00:54:22,2015-11-23 00:56:59,1,.80,-73.979293823242187,40.752243041992188,1,N,-73.975608825683594,40.745262145996094,1,4.5,0.5,0.5,1.15,0,0.3,6.95
1,2015-11-23 00:54:22,2015-11-23 01:00:54,1,1.70,-73.993499755859375,40.746246337890625,1,N,-73.998970031738281,40.761383056640625,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,2015-11-23 00:54:23,2015-11-23 01:00:23,1,2.40,-73.992645263671875,40.763561248779297,1,N,-73.970718383789063,40.793380737304687,1,8.5,0.5,0.5,2.45,0,0.3,12.25
1,2015-11-23 00:54:24,2015-11-23 01:13:34,2,5.60,-73.936195373535156,40.697666168212891,1,N,-73.889183044433594,40.747161865234375,2,20,0.5,0.5,0,0,0.3,21.3
2,2015-11-23 00:54:25,2015-11-23 01:10:42,1,4.26,-73.994522094726563,40.750415802001953,1,N,-73.987167358398438,40.714923858642578,1,16,0.5,0.5,4.32,0,0.3,21.62
2,2015-11-23 00:54:26,2015-11-23 01:18:07,1,6.96,-74.00592041015625,40.735855102539063,1,N,-73.915306091308594,40.688056945800781,1,22.5,0.5,0.5,4.76,0,0.3,28.56
2,2015-11-23 00:54:26,2015-11-23 01:04:18,5,2.51,-74.002433776855469,40.734153747558594,1,N,-73.995635986328125,40.759258270263672,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2015-11-23 00:54:27,2015-11-23 00:59:36,1,2.00,-73.966140747070312,40.755653381347656,1,N,-73.948593139648437,40.780815124511719,1,7.5,0.5,0.5,0.2,0,0.3,9
2,2015-11-23 00:54:27,2015-11-23 01:04:04,3,3.78,-73.96063232421875,40.781196594238281,1,N,-73.994117736816406,40.734760284423828,1,12.5,0.5,0.5,2.76,0,0.3,16.56
2,2015-11-23 00:54:28,2015-11-23 01:06:13,2,3.64,-73.989913940429687,40.729591369628906,1,N,-73.950508117675781,40.715923309326172,1,13,0.5,0.5,2.86,0,0.3,17.16
2,2015-11-23 00:54:28,2015-11-23 01:08:32,1,3.86,-73.988037109375,40.718620300292969,1,N,-73.992431640625,40.758598327636719,2,14,0.5,0.5,0,0,0.3,15.3
1,2015-11-23 00:54:29,2015-11-23 00:54:35,1,.00,-73.790351867675781,40.643714904785156,1,N,-73.790367126464844,40.643703460693359,4,2.5,0.5,0.5,0,0,0.3,3.8
1,2015-11-23 00:54:30,2015-11-23 01:01:30,2,1.10,-73.96929931640625,40.76934814453125,1,N,-73.975105285644531,40.764999389648438,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2015-11-23 00:54:31,2015-11-23 00:58:59,1,.88,-73.939109802246094,40.802200317382812,1,N,-73.942817687988281,40.810001373291016,1,5,0.5,0.5,0,0,0.3,6.3
2,2015-11-23 00:54:31,2015-11-23 01:14:36,2,5.70,-73.970878601074219,40.757633209228516,1,N,-73.880683898925781,40.744407653808594,1,19.5,0.5,0.5,2.2,0,0.3,23
1,2015-11-23 00:54:32,2015-11-23 01:04:11,3,1.90,-73.982170104980469,40.768768310546875,1,N,-73.956497192382812,40.769840240478516,1,9,0.5,0.5,1,0,0.3,11.3
2,2015-11-23 00:54:32,2015-11-23 01:05:54,1,4.06,-73.99407958984375,40.7510986328125,1,N,-73.973678588867187,40.794750213623047,1,14.5,0.5,0.5,3.16,0,0.3,18.96
2,2015-11-23 00:54:32,2015-11-23 01:00:12,1,.65,-73.983467102050781,40.726924896240234,1,N,-73.987823486328125,40.719989776611328,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2015-11-23 00:54:33,2015-11-23 00:59:50,1,.80,-73.988273620605469,40.756038665771484,1,N,-73.987037658691406,40.760299682617188,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2015-11-23 00:54:33,2015-11-23 00:59:10,1,.80,-73.935256958007812,40.847023010253906,1,N,-73.938987731933594,40.836776733398437,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2015-11-23 00:54:33,2015-11-23 00:59:31,1,2.00,-73.98211669921875,40.777309417724609,1,N,-73.963310241699219,40.798709869384766,1,7.5,0.5,0.5,1,0,0.3,9.8
2,2015-11-23 00:54:33,2015-11-23 01:18:15,1,7.04,-74.000846862792969,40.731651306152344,1,N,-73.931861877441406,40.668609619140625,1,23.5,0.5,0.5,6.2,0,0.3,31
2,2015-11-23 00:54:33,2015-11-23 01:12:11,5,5.07,-73.989974975585937,40.729774475097656,1,N,-73.927734375,40.691257476806641,1,17.5,0.5,0.5,0,0,0.3,18.8
1,2015-11-23 00:54:34,2015-11-23 01:06:37,1,2.30,-73.9945068359375,40.750133514404297,1,N,-73.979705810546875,40.733287811279297,1,10.5,0.5,0.5,2.35,0,0.3,14.15
1,2015-11-23 00:54:34,2015-11-23 01:03:06,1,3.20,-73.985015869140625,40.759963989257813,1,N,-73.948593139648437,40.784946441650391,2,11,0.5,0.5,0,0,0.3,12.3
1,2015-11-23 00:54:34,2015-11-23 01:03:16,2,2.20,-74.004287719726563,40.738075256347656,1,N,-73.977516174316406,40.74871826171875,2,9,0.5,0.5,0,0,0.3,10.3
1,2015-11-23 00:54:35,2015-11-23 01:05:36,3,6.20,-73.873321533203125,40.774063110351562,1,N,-73.81829833984375,40.723880767822266,1,18.5,0.5,0.5,3.95,0,0.3,23.75
2,2015-11-23 00:54:35,2015-11-23 01:18:20,1,6.46,-73.990928649902344,40.750091552734375,1,N,-73.903305053710937,40.755901336669922,2,22.5,0.5,0.5,0,0,0.3,23.8
1,2015-11-23 00:54:38,2015-11-23 00:59:45,1,1.20,-73.996925354003906,40.720542907714844,1,N,-73.999122619628906,40.734096527099609,1,6,0.5,0.5,1,0,0.3,8.3
1,2015-11-23 00:54:38,2015-11-23 01:04:02,2,1.70,-73.999305725097656,40.728206634521484,1,N,-73.992446899414062,40.74530029296875,1,8.5,0.5,0.5,0.18,0,0.3,9.98
1,2015-11-23 00:54:38,2015-11-23 01:07:34,1,3.50,-74.000007629394531,40.738880157470703,1,N,-73.9853515625,40.778423309326172,1,13,0.5,0.5,2,0,0.3,16.3
1,2015-11-23 00:54:40,2015-11-23 01:07:36,1,6.80,-73.781951904296875,40.644718170166016,1,N,-73.748847961425781,40.684169769287109,1,20,0.5,0.5,0,0,0.3,21.3
1,2015-11-23 00:54:40,2015-11-23 00:59:16,1,.80,-73.991737365722656,40.726272583007813,1,N,-73.987541198730469,40.719924926757813,1,5,0.5,0.5,2,0,0.3,8.3
1,2015-11-23 00:54:41,2015-11-23 01:15:05,1,8.80,-73.973976135253906,40.742958068847656,1,N,-73.942268371582031,40.669319152832031,2,26.5,0.5,0.5,0,0,0.3,27.8
1,2015-11-23 00:54:41,2015-11-23 01:01:44,1,2.80,-73.953651428222656,40.779281616210938,1,N,-73.979301452636719,40.746265411376953,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2015-11-23 00:54:41,2015-11-23 00:55:55,2,.20,-73.990379333496094,40.728565216064453,1,N,-73.992301940917969,40.724620819091797,2,3.5,0.5,0.5,0,0,0.3,4.8
2,2015-11-23 00:54:41,2015-11-23 01:08:41,4,3.63,-73.990623474121094,40.736209869384766,1,N,-73.955589294433594,40.764350891113281,1,13.5,0.5,0.5,2,0,0.3,16.8
2,2015-11-23 00:54:41,2015-11-23 01:02:01,2,1.66,-73.954948425292969,40.773601531982422,1,N,-73.978706359863281,40.78546142578125,2,8,0.5,0.5,0,0,0.3,9.3
1,2015-11-23 00:54:42,2015-11-23 01:02:13,1,1.70,-73.974769592285156,40.760349273681641,1,N,-73.999931335449219,40.761489868164062,1,7.5,0.5,0.5,1.8,0,0.3,10.6
1,2015-11-23 00:54:42,2015-11-23 01:02:29,2,1.90,-73.997749328613281,40.7215576171875,1,N,-73.997703552246094,40.741497039794922,1,8.5,0.5,0.5,1.95,0,0.3,11.75
2,2015-11-23 00:54:42,2015-11-23 01:01:01,1,1.26,-73.974441528320312,40.753608703613281,1,N,-73.982452392578125,40.764850616455078,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,2015-11-23 00:54:42,2015-11-23 01:03:19,2,1.62,-73.998428344726563,40.739921569824219,1,N,-74.003936767578125,40.750881195068359,2,8,0.5,0.5,0,0,0.3,9.3
1,2015-11-23 00:54:43,2015-11-23 01:07:32,3,3.30,-73.991790771484375,40.726024627685547,1,N,-73.981819152832031,40.762523651123047,1,12.5,0.5,0.5,2.75,0,0.3,16.55
2,2015-11-23 00:54:43,2015-11-23 01:00:57,5,1.27,-73.95867919921875,40.714771270751953,1,N,-73.941642761230469,40.708290100097656,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,2015-11-23 00:54:43,2015-11-23 01:09:26,1,3.60,-73.905693054199219,40.711761474609375,1,N,-73.882972717285156,40.747085571289063,2,14,0.5,0.5,0,0,0.3,15.3
1,2015-11-23 00:54:46,2015-11-23 01:01:43,1,1.20,-73.982337951660156,40.682689666748047,1,N,-73.962104797363281,40.677165985107422,1,6.5,0.5,0.5,2,0,0.3,9.8
2,2015-11-23 00:54:46,2015-11-23 01:15:04,2,14.13,-73.781982421875,40.644668579101563,1,N,-73.896102905273438,40.748779296875,2,38.5,0.5,0.5,0,0,0.3,39.8
2,2015-11-23 00:54:47,2015-11-23 01:07:58,1,4.20,-73.940376281738281,40.789089202880859,1,N,-73.902931213378906,40.835811614990234,2,14.5,0.5,0.5,0,0,0.3,15.8
2,2015-11-23 00:54:47,2015-11-23 01:09:02,1,4.11,-73.983894348144531,40.725566864013672,1,N,-73.95269775390625,40.775722503662109,1,14.5,0.5,0.5,3.95,0,0.3,19.75
2,2015-11-23 00:54:47,2015-11-23 01:06:49,1,3.76,-73.991722106933594,40.744693756103516,1,N,-73.953048706054688,40.779994964599609,1,13,0.5,0.5,3.58,0,0.3,17.88
1,2015-11-23 00:54:48,2015-11-23 01:08:00,1,4.10,-73.994117736816406,40.751091003417969,1,N,-74.017082214355469,40.706981658935547,1,14.5,0.5,0.5,2.5,0,0.3,18.3
1,2015-11-23 00:54:48,2015-11-23 01:05:34,1,2.70,-73.985748291015625,40.722877502441406,1,N,-73.992225646972656,40.749202728271484,1,11,0.5,0.5,2,0,0.3,14.3
1,2015-11-23 00:54:50,2015-11-23 01:13:38,1,5.00,-73.994270324707031,40.750873565673828,1,N,-73.946304321289062,40.803192138671875,2,18,0.5,0.5,0,0,0.3,19.3
2,2015-11-23 00:54:50,2015-11-23 00:59:20,5,1.27,-73.977523803710938,40.757720947265625,1,N,-73.992446899414062,40.749401092529297,1,6,0.5,0.5,0,0,0.3,7.3
1,2015-11-23 00:54:51,2015-11-23 01:19:49,2,7.20,-73.974220275878906,40.762908935546875,1,N,-73.9332275390625,40.697765350341797,1,24.5,0.5,0.5,4.2,0,0.3,30
2,2015-11-23 00:54:51,2015-11-23 01:06:15,1,3.54,-73.955795288085938,40.772228240966797,1,N,-73.987960815429688,40.734859466552734,2,12,0.5,0.5,0,0,0.3,13.3
2,2015-11-23 00:54:52,2015-11-23 00:56:56,2,.68,-73.984420776367188,40.758331298828125,1,N,-73.983543395996094,40.756000518798828,2,4,0.5,0.5,0,0,0.3,5.3
1,2015-11-23 00:54:54,2015-11-23 01:05:45,1,3.30,-73.98602294921875,40.760696411132813,1,N,-73.966728210449219,40.800006866455078,2,12,0.5,0.5,0,0,0.3,13.3
2,2015-11-23 00:54:54,2015-11-23 01:03:55,1,1.20,-73.9520263671875,40.712799072265625,1,N,-73.960693359375,40.715129852294922,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2015-11-23 00:55:00,2015-11-23 01:18:07,5,7.42,-73.991874694824219,40.740154266357422,1,N,-73.914344787597656,40.698596954345703,1,24,0.5,0.5,4,0,0.3,29.3
2,2015-11-23 00:55:00,2015-11-23 00:57:58,1,.42,-73.971931457519531,40.763015747070313,1,N,-73.96588134765625,40.762466430664063,1,4,0.5,0.5,1.59,0,0.3,6.89
2,2015-11-23 00:55:01,2015-11-23 01:15:55,6,7.69,-73.977638244628906,40.749176025390625,1,N,-73.948501586914062,40.828117370605469,2,25,0.5,0.5,0,0,0.3,26.3
1,2015-11-23 00:55:02,2015-11-23 01:04:44,2,3.90,-73.776870727539063,40.645286560058594,1,N,-73.774078369140625,40.673374176025391,2,13.5,0.5,0.5,0,0,0.3,14.8
2,2015-11-23 00:55:03,2015-11-23 01:02:15,1,1.82,-73.952407836914062,40.786701202392578,1,N,-73.953178405761719,40.806861877441406,2,8,0.5,0.5,0,0,0.3,9.3
2,2015-11-23 00:55:04,2015-11-23 01:17:36,1,14.86,-73.992782592773438,40.728263854980469,1,N,-73.82781982421875,40.813949584960938,2,40.5,0.5,0.5,0,5.54,0.3,47.34
1,2015-11-23 00:55:06,2015-11-23 01:02:10,1,1.40,-73.997261047363281,40.746940612792969,1,N,-73.976730346679688,40.746803283691406,1,7.5,0.5,0.5,1.5,0,0.3,10.3
2,2015-11-23 00:55:06,2015-11-23 01:33:29,6,20.67,-73.776741027832031,40.645320892333984,2,N,-73.958259582519531,40.803119659423828,1,52,0,0.5,3.5,0,0.3,56.3
1,2015-11-23 00:55:07,2015-11-23 00:58:09,1,.80,-73.984947204589844,40.757381439208984,1,N,-73.993629455566406,40.750068664550781,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2015-11-23 00:55:07,2015-11-23 01:00:28,1,.90,-73.993354797363281,40.727756500244141,1,N,-73.980987548828125,40.721305847167969,1,5.5,0.5,0.5,1.35,0,0.3,8.15
2,2015-11-23 00:55:07,2015-11-23 01:08:36,3,3.95,-73.97406005859375,40.759143829345703,1,N,-73.954154968261719,40.730239868164062,1,14.5,0.5,0.5,3.16,0,0.3,18.96
2,2015-11-23 00:55:07,2015-11-23 01:06:52,1,3.62,-74.005851745605469,40.725868225097656,1,N,-73.99896240234375,40.684745788574219,1,12.5,0.5,0.5,2.76,0,0.3,16.56
2,2015-11-23 00:55:08,2015-11-23 01:14:55,1,5.29,-73.991043090820313,40.749549865722656,1,N,-73.9727783203125,40.687450408935547,1,18.5,0.5,0.5,3.96,0,0.3,23.76
1,2015-11-23 00:55:10,2015-11-23 01:02:16,1,1.70,-74.002555847167969,40.739604949951172,1,N,-73.995697021484375,40.759860992431641,2,8,0.5,0.5,0,0,0.3,9.3
1,2015-11-23 00:55:10,2015-11-23 01:14:45,1,5.80,-73.994735717773437,40.725868225097656,1,N,-73.939422607421875,40.669639587402344,1,20,0.5,0.5,4.26,0,0.3,25.56
1,2015-11-23 00:55:11,2015-11-23 02:46:52,2,.50,-73.9720458984375,40.7938232421875,1,N,-73.951828002929687,40.731723785400391,3,2.5,0.5,0.5,0,0,0.3,3.8
1,2015-11-23 00:55:11,2015-11-23 01:03:37,1,2.90,-73.958526611328125,40.800861358642578,1,N,-73.98809814453125,40.769092559814453,1,10,0.5,0.5,2.25,0,0.3,13.55
1,2015-11-23 00:55:13,2015-11-23 00:57:32,2,.50,-73.987625122070313,40.765121459960938,1,N,-73.979263305664063,40.7618408203125,2,4,0.5,0.5,0,0,0.3,5.3
1,2015-11-23 00:55:13,2015-11-23 01:01:40,1,3.20,-73.972190856933594,40.754077911376953,1,N,-73.924652099609375,40.743644714355469,1,10.5,0.5,0.5,2.35,0,0.3,14.15
1,2015-11-23 00:55:13,2015-11-23 01:05:35,2,6.40,-73.790084838867187,40.646953582763672,1,N,-73.806259155273438,40.713844299316406,2,19.5,0.5,0.5,0,0,0.3,20.8
1,2015-11-23 00:55:14,2015-11-23 01:09:17,4,3.70,-74.003250122070312,40.733516693115234,1,N,-73.970550537109375,40.759063720703125,1,14,0.5,0.5,0,0,0.3,15.3
2,2015-11-23 00:55:15,2015-11-23 01:07:08,2,3.30,-73.982048034667969,40.769248962402344,1,N,-73.98760986328125,40.732639312744141,1,12.5,0.5,0.5,2.76,0,0.3,16.56
1,2015-11-23 00:55:16,2015-11-23 01:06:47,2,3.70,-73.986061096191406,40.722419738769531,1,N,-73.9407958984375,40.719947814941406,1,13.5,0.5,0.5,3.7,0,0.3,18.5
1,2015-11-23 00:55:16,2015-11-23 01:31:10,2,22.50,-73.788795471191406,40.642040252685547,2,N,-73.980247497558594,40.764667510986328,2,52,0,0.5,0,5.54,0.3,58.34
1,2015-11-23 00:55:16,2015-11-23 01:02:10,2,1.30,-73.956031799316406,40.788005828857422,1,N,-73.940399169921875,40.797370910644531,2,7,0.5,0.5,0,0,0.3,8.3
1,2015-11-23 00:55:17,2015-11-23 01:13:22,1,5.10,-73.985824584960938,40.746925354003906,1,N,-73.965065002441406,40.805221557617188,1,17,0.5,0.5,1.7,0,0.3,20
2,2015-11-23 00:55:17,2015-11-23 01:09:25,2,3.00,-73.978691101074219,40.756313323974609,1,N,-73.994468688964844,40.719566345214844,2,12.5,0.5,0.5,0,0,0.3,13.8
1,2015-11-23 00:55:18,2015-11-23 01:00:53,1,1.50,-73.993629455566406,40.74615478515625,1,N,-74.008018493652344,40.730804443359375,1,6.5,0.5,0.5,1.55,0,0.3,9.35
2,2015-11-23 00:55:18,2015-11-23 01:12:02,1,11.73,-73.98583984375,40.768020629882813,1,N,-73.864280700683594,40.840919494628906,2,32.5,0.5,0.5,0,0,0.3,33.8
1,2015-11-23 00:55:19,2015-11-23 01:03:13,1,3.60,-73.98687744140625,40.719631195068359,1,N,-73.94744873046875,40.726791381835938,2,12,0.5,0.5,0,0,0.3,13.3
1,2015-11-23 00:55:19,2015-11-23 01:05:08,1,1.30,-73.985618591308594,40.717998504638672,1,N,-73.996315002441406,40.726734161376953,1,8.5,0.5,0.5,1.95,0,0.3,11.75
2,2015-11-23 00:55:19,2015-11-23 00:56:31,1,.47,-73.951873779296875,40.777595520019531,1,N,-73.955558776855469,40.772552490234375,1,3.5,0.5,0.5,2,0,0.3,6.8
2,2015-11-23 00:55:20,2015-11-23 01:03:17,1,2.34,-73.985397338867187,40.744720458984375,1,N,-73.988487243652344,40.768260955810547,1,9,0.5,0.5,1,0,0.3,11.3
1,2015-11-23 00:55:22,2015-11-23 00:57:50,1,.30,-73.942153930664063,40.822978973388672,1,N,-73.943740844726563,40.825447082519531,2,3.5,0.5,0.5,0,0,0.3,4.8
1,2015-11-23 00:55:23,2015-11-23 01:15:32,1,7.80,-73.957244873046875,40.769943237304688,1,N,-73.973846435546875,40.673881530761719,2,24,0.5,0.5,0,0,0.3,25.3
2,2015-11-23 00:55:23,2015-11-23 01:12:30,1,2.47,-73.99359130859375,40.746009826660156,1,N,-73.97821044921875,40.726978302001953,1,13,0.5,0.5,2.86,0,0.3,17.16
1,2015-11-23 00:55:24,2015-11-23 01:09:07,1,7.60,-73.78179931640625,40.644786834716797,1,N,-73.879379272460938,40.660659790039063,2,22.5,0.5,0.5,0,0,0.3,23.8
1,2015-11-23 00:55:25,2015-11-23 01:05:00,3,2.60,-74.000289916992188,40.729927062988281,1,N,-73.981620788574219,40.762901306152344,2,10,0.5,0.5,0,0,0.3,11.3
1,2015-11-23 00:55:25,2015-11-23 01:20:10,2,17.50,-73.776741027832031,40.645214080810547,2,N,-73.986915588378906,40.749473571777344,1,52,0,0.5,11.66,5.54,0.3,70
1,2015-11-23 00:55:26,2015-11-23 01:13:17,1,4.60,-73.994377136230469,40.750766754150391,1,N,-73.94989013671875,40.798873901367188,2,17,0.5,0.5,0,0,0.3,18.3
1,2015-11-23 00:55:27,2015-11-23 01:02:36,1,2.10,-73.991439819335938,40.749992370605469,1,N,-73.988357543945313,40.7694091796875,2,8,0.5,0.5,0,0,0.3,9.3
2,2015-11-23 00:55:28,2015-11-23 01:18:54,1,7.26,-73.993995666503906,40.74591064453125,1,N,-73.950363159179688,40.68414306640625,1,24,0.5,0.5,5.06,0,0.3,30.36
1,2015-11-23 00:55:29,2015-11-23 01:14:45,1,5.80,-73.983596801757812,40.761371612548828,1,N,-73.915702819824219,40.772415161132813,2,20,0.5,0.5,0,0,0.3,21.3
1,2015-11-23 00:55:30,2015-11-23 01:05:57,1,3.90,-73.957290649414063,40.770187377929688,1,N,-73.913612365722656,40.756137847900391,1,13,0.5,0.5,2.85,0,0.3,17.15
2,2015-11-23 00:55:30,2015-11-23 01:01:55,1,1.61,-74.008140563964844,40.741580963134766,1,N,-74.004478454589844,40.721179962158203,1,7.5,0.5,0.5,1.76,0,0.3,10.56
1,2015-11-23 00:55:31,2015-11-23 01:00:13,1,1.20,-73.98724365234375,40.720436096191406,1,N,-73.988273620605469,40.732860565185547,2,6,0.5,0.5,0,0,0.3,7.3
2,2015-11-23 00:55:32,2015-11-23 01:04:03,1,2.69,-73.982688903808594,40.727188110351562,1,N,-73.960662841796875,40.761306762695313,2,10,0.5,0.5,0,0,0.3,11.3
2,2015-11-23 00:55:32,2015-11-23 01:06:46,1,2.79,-73.991294860839844,40.749832153320313,1,N,-73.977394104003906,40.781089782714844,1,11.5,0.5,0.5,2.56,0,0.3,15.36
2,2015-11-23 00:55:33,2015-11-23 01:12:14,2,4.71,-73.99078369140625,40.745399475097656,1,N,-73.954322814941406,40.800510406494141,1,16.5,0.5,0.5,4.45,0,0.3,22.25
2,2015-11-23 00:55:33,2015-11-23 01:02:49,1,1.63,-73.928703308105469,40.744537353515625,1,N,-73.921348571777344,40.763317108154297,2,8,0.5,0.5,0,0,0.3,9.3
1,2015-11-23 00:55:34,2015-11-23 01:03:01,1,1.70,-73.99896240234375,40.729927062988281,1,N,-73.982612609863281,40.742740631103516,1,8,0.5,0.5,1,0,0.3,10.3
2,2015-11-23 00:55:34,2015-11-23 01:10:33,6,3.31,-73.957176208496094,40.718349456787109,1,N,-73.984832763671875,40.71923828125,1,13.5,0.5,0.5,0,0,0.3,14.8
2,2015-11-23 00:55:34,2015-11-23 01:05:27,2,5.30,-73.971786499023438,40.794811248779297,1,N,-73.931480407714844,40.854598999023437,1,17,0.5,0.5,4.58,0,0.3,22.88
1,2015-11-23 00:55:35,2015-11-23 00:58:56,1,.80,-73.967491149902344,40.792667388916016,1,Y,-73.968193054199219,40.800628662109375,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2015-11-23 00:55:35,2015-11-23 01:08:08,1,4.00,-74.001472473144531,40.732192993164063,1,N,-73.957244873046875,40.766647338867188,1,13.5,0.5,0.5,2.96,0,0.3,17.76
2,2015-11-23 00:55:36,2015-11-23 01:08:47,1,3.61,-73.985595703125,40.718040466308594,1,N,-73.933921813964844,40.705612182617188,2,13.5,0.5,0.5,0,0,0.3,14.8
1,2015-11-23 00:55:37,2015-11-23 01:05:18,1,2.10,-74.002555847167969,40.733737945556641,1,N,-74.006675720214844,40.708400726318359,2,9,0.5,0.5,0,0,0.3,10.3
1,2015-11-23 00:55:37,2015-11-23 01:03:19,1,1.80,-73.990013122558594,40.754230499267578,1,N,-74.006858825683594,40.743953704833984,2,8,0.5,0.5,0,0,0.3,9.3
1,2015-11-23 00:55:38,2015-11-23 01:11:52,2,4.20,-73.986564636230469,40.722225189208984,1,N,-73.922653198242187,40.698936462402344,1,15.5,0.5,0.5,3.35,0,0.3,20.15
2,2015-11-23 00:55:38,2015-11-23 01:11:52,2,3.55,-73.953330993652344,40.771621704101563,1,N,-73.991676330566406,40.749000549316406,2,14.5,0.5,0.5,0,0,0.3,15.8
2,2015-11-23 00:55:41,2015-11-23 01:26:45,1,19.83,-73.789436340332031,40.647411346435547,2,N,-73.972038269042969,40.797050476074219,1,52,0,0.5,11.67,5.54,0.3,70.01
2,2015-11-23 00:55:41,2015-11-23 01:01:52,2,.79,-73.985939025878906,40.731105804443359,1,N,-73.980804443359375,40.725723266601563,1,6,0.5,0.5,1.46,0,0.3,8.76
2,2015-11-23 00:55:41,2015-11-23 01:00:54,1,1.08,-73.9532470703125,40.767650604248047,1,N,-73.961639404296875,40.777118682861328,1,6,0.5,0.5,1.82,0,0.3,9.12
1,2015-11-23 00:55:42,2015-11-23 01:00:25,1,1.40,-73.999664306640625,40.733306884765625,1,N,-74.008216857910156,40.716495513916016,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2015-11-23 00:55:42,2015-11-23 01:03:47,1,2.56,-73.993400573730469,40.746448516845703,1,N,-73.998977661132813,40.730701446533203,2,9.5,0.5,0.5,0,0,0.3,10.8
2,2015-11-23 00:55:42,2015-11-23 01:14:29,1,8.80,-73.977592468261719,40.784400939941406,1,N,-73.954360961914063,40.707981109619141,1,26,0.5,0.5,6.82,0,0.3,34.12
1,2015-11-23 00:55:43,2015-11-23 01:01:46,1,1.90,-73.940208435058594,40.750961303710938,1,N,-73.925056457519531,40.771877288818359,2,8,0.5,0.5,0,0,0.3,9.3
2,2015-11-23 00:55:43,2015-11-23 01:03:21,1,1.96,-74.008522033691406,40.741550445556641,1,N,-73.992782592773438,40.753326416015625,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2015-11-23 00:55:44,2015-11-23 01:03:19,1,.95,-74.006065368652344,40.740352630615234,1,N,-74.002662658691406,40.734092712402344,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2015-11-23 00:55:45,2015-11-23 01:02:16,1,2.70,-74.004257202148438,40.713199615478516,1,N,-73.981338500976563,40.720844268798828,2,10,0.5,0.5,0,0,0.3,11.3
1,2015-11-23 00:55:46,2015-11-23 00:59:42,1,1.20,-73.993782043457031,40.746383666992188,1,N,-73.996055603027344,40.732707977294922,1,5.5,0.5,0.5,1,0,0.3,7.8
1,2015-11-23 00:55:46,2015-11-23 01:02:05,1,.70,-73.965316772460938,40.7593994140625,1,N,-73.976715087890625,40.764686584472656,2,5,0.5,0.5,0,0,0.3,6.3
1,2015-11-23 00:55:46,2015-11-23 01:00:58,1,.90,-73.971351623535156,40.755073547363281,1,N,-73.982162475585937,40.762928009033203,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2015-11-23 00:55:47,2015-11-23 01:21:36,1,18.30,-73.782150268554688,40.644695281982422,2,N,-73.946304321289062,40.800739288330078,1,52,0,0.5,10,5.54,0.3,68.34
1,2015-11-23 00:55:49,2015-11-23 01:02:03,1,1.50,-74.004562377929687,40.742115020751953,1,N,-74.005500793457031,40.725601196289063,1,7,0.5,0.5,2.49,0,0.3,10.79
2,2015-11-23 00:55:50,2015-11-23 01:08:38,1,3.84,-74.006546020507813,40.719535827636719,1,N,-73.991676330566406,40.756263732910156,2,13.5,0.5,0.5,0,0,0.3,14.8
